x,mw_next,mw_add
0,0.0,
1,0.0,
2,0.0,
3,0.25,
4,0.2,
5,0.3333333333333333,
6,0.2857142857142857,
7,0.25,
8,0.3333333333333333,
9,0.3,
10,0.2727272727272727,
11,0.3333333333333333,
12,0.3076923076923077,
13,0.2857142857142857,
14,0.26666666666666666,
15,0.3125,
16,0.29411764705882354,
17,0.2777777777777778,
18,0.2631578947368421,
19,0.3,
20,0.2857142857142857,
21,0.2727272727272727,
22,0.2608695652173913,
23,0.2916666666666667,
24,0.28,
25,0.2692307692307692,
26,0.25925925925925924,
27,0.2857142857142857,
28,0.27586206896551724,
29,0.26666666666666666,
30,0.25806451612903225,
31,0.28125,
32,0.2727272727272727,
33,0.2647058823529412,
34,0.2571428571428571,
35,0.2777777777777778,
36,0.2702702702702703,
37,0.2894736842105263,
38,0.3076923076923077,
39,0.3,
40,0.2926829268292683,
41,0.30952380952380953,
42,0.3023255813953488,
43,0.3181818181818182,
44,0.3111111111111111,
45,0.32608695652173914,
46,0.3404255319148936,
47,0.3333333333333333,
48,0.32653061224489793,
49,0.32,
50,0.3137254901960784,
51,0.3076923076923077,
52,0.32075471698113206,
53,0.3148148148148148,
54,0.3090909090909091,
55,0.30357142857142855,
56,0.3157894736842105,
57,0.3103448275862069,
58,0.3050847457627119,
59,0.3,
60,0.29508196721311475,
61,0.2903225806451613,
62,0.2857142857142857,
63,0.28125,
64,0.27692307692307694,
65,0.2878787878787879,
66,0.2835820895522388,
67,0.27941176470588236,
68,0.2753623188405797,
69,0.2714285714285714,
70,0.2676056338028169,
71,0.2777777777777778,
72,0.273972602739726,
73,0.2702702702702703,
74,0.26666666666666666,
75,0.2631578947368421,
76,0.2727272727272727,
77,0.28205128205128205,
78,0.27848101265822783,
79,0.275,
80,0.2716049382716049,
81,0.2682926829268293,
82,0.26506024096385544,
83,0.2619047619047619,
84,0.25882352941176473,
85,0.2558139534883721,
86,0.25287356321839083,
87,0.25,
88,0.24719101123595505,
89,0.25555555555555554,
90,0.26373626373626374,
91,0.2717391304347826,
92,0.26881720430107525,
93,0.26595744680851063,
94,0.2631578947368421,
95,0.2604166666666667,
96,0.25773195876288657,
97,0.25510204081632654,
98,0.25252525252525254,
99,0.26,
100,0.26732673267326734,
101,0.2647058823529412,
102,0.2621359223300971,
103,0.25961538461538464,
104,0.2571428571428571,
105,0.2641509433962264,
106,0.2616822429906542,
107,0.26851851851851855,
108,0.26605504587155965,
109,0.2727272727272727,
110,0.2702702702702703,
111,0.26785714285714285,
112,0.26548672566371684,
113,0.2631578947368421,
114,0.2608695652173913,
115,0.25862068965517243,
116,0.2564102564102564,
117,0.2542372881355932,
118,0.2605042016806723,
119,0.26666666666666666,
120,0.2727272727272727,
121,0.2786885245901639,
122,0.2845528455284553,
123,0.28225806451612906,
124,0.28,
125,0.2857142857142857,
126,0.29133858267716534,
127,0.296875,
128,0.29457364341085274,
129,0.3,
130,0.29770992366412213,
131,0.30303030303030304,
132,0.3007518796992481,
133,0.30597014925373134,
134,0.3111111111111111,
135,0.3161764705882353,
136,0.32116788321167883,
137,0.3188405797101449,
138,0.3237410071942446,
139,0.32857142857142857,
140,0.3262411347517731,
141,0.33098591549295775,
142,0.3356643356643357,
143,0.3402777777777778,
144,0.3448275862068966,
145,0.3424657534246575,
146,0.3469387755102041,
147,0.35135135135135137,
148,0.35570469798657717,
149,0.36,
150,0.3576158940397351,
151,0.3618421052631579,
152,0.35947712418300654,
153,0.35714285714285715,
154,0.3548387096774194,
155,0.358974358974359,
156,0.3630573248407643,
157,0.36075949367088606,
158,0.36477987421383645,
159,0.3625,
160,0.36024844720496896,
161,0.35802469135802467,
162,0.3619631901840491,
163,0.36585365853658536,
164,0.3696969696969697,
165,0.37349397590361444,
166,0.3772455089820359,
167,0.38095238095238093,
168,0.38461538461538464,
169,0.38823529411764707,
170,0.38596491228070173,
171,0.38953488372093026,
172,0.3930635838150289,
173,0.39080459770114945,
174,0.38857142857142857,
175,0.38636363636363635,
176,0.3898305084745763,
177,0.38764044943820225,
178,0.39106145251396646,
179,0.3888888888888889,
180,0.3867403314917127,
181,0.3901098901098901,
182,0.3879781420765027,
183,0.391304347826087,
184,0.3945945945945946,
185,0.3978494623655914,
186,0.40106951871657753,
187,0.40425531914893614,
188,0.4074074074074074,
189,0.4105263157894737,
190,0.4083769633507853,
191,0.4114583333333333,
192,0.41450777202072536,
193,0.4175257731958763,
194,0.4205128205128205,
195,0.42346938775510207,
196,0.4213197969543147,
197,0.42424242424242425,
198,0.4271356783919598,
199,0.43,
200,0.42786069651741293,
201,0.42574257425742573,
202,0.42857142857142855,
203,0.43137254901960786,
204,0.43414634146341463,
205,0.4368932038834951,
206,0.4396135265700483,
207,0.4375,
208,0.44019138755980863,
209,0.44285714285714284,
210,0.44075829383886256,
211,0.44339622641509435,
212,0.4460093896713615,
213,0.4439252336448598,
214,0.44651162790697674,
215,0.44907407407407407,
216,0.45161290322580644,
217,0.4541284403669725,
218,0.45662100456621,
219,0.45454545454545453,
220,0.45248868778280543,
221,0.45045045045045046,
222,0.452914798206278,
223,0.45535714285714285,
224,0.4577777777777778,
225,0.46017699115044247,
226,0.46255506607929514,
227,0.4605263157894737,
228,0.4585152838427948,
229,0.4608695652173913,
230,0.46320346320346323,
231,0.46551724137931033,
232,0.463519313304721,
233,0.4658119658119658,
234,0.46382978723404256,
235,0.461864406779661,
236,0.4641350210970464,
237,0.46638655462184875,
238,0.4686192468619247,
239,0.4708333333333333,
240,0.4730290456431535,
241,0.47520661157024796,
242,0.4773662551440329,
243,0.47950819672131145,
244,0.4816326530612245,
245,0.4796747967479675,
246,0.4777327935222672,
247,0.4798387096774194,
248,0.4779116465863454,
249,0.476,
250,0.47410358565737054,
251,0.47619047619047616,
252,0.4743083003952569,
253,0.4763779527559055,
254,0.4745098039215686,
255,0.4765625,
256,0.47470817120622566,
257,0.47674418604651164,
258,0.4749034749034749,
259,0.47692307692307695,
260,0.4789272030651341,
261,0.48091603053435117,
262,0.4828897338403042,
263,0.48484848484848486,
264,0.4867924528301887,
265,0.4849624060150376,
266,0.48314606741573035,
267,0.48507462686567165,
268,0.483271375464684,
269,0.48148148148148145,
270,0.4797047970479705,
271,0.47794117647058826,
272,0.47985347985347987,
273,0.48175182481751827,
274,0.48363636363636364,
275,0.4855072463768116,
276,0.48736462093862815,
277,0.4892086330935252,
278,0.4910394265232975,
279,0.4928571428571429,
280,0.49466192170818507,
281,0.4929078014184397,
282,0.49469964664310956,
283,0.49295774647887325,
284,0.49473684210526314,
285,0.493006993006993,
286,0.4912891986062718,
287,0.4930555555555556,
288,0.49480968858131485,
289,0.496551724137931,
290,0.4948453608247423,
291,0.4965753424657534,
292,0.4948805460750853,
293,0.4931972789115646,
294,0.49491525423728816,
295,0.49324324324324326,
296,0.49158249158249157,
