timestamp	phase	step	addend1	operator	addend2	target	predicted	confidence	used_finger_counting	loss	confidence_criterion	learning_rate	finger_phase	softmax_probs
2025-09-16 20:30:49.311	continuous	34	2	->		3	3	0.000001	False	2.481111	0.900000	0.005000		[0.08339513169144003, 0.08317342406459155, 0.08365024503184587, 0.08292515088088302, 0.08353704100171554, 0.08318946578018784, 0.08320658678139495, 0.08351914344912989, 0.08346990725019823, 0.08330411159063564, 0.08312382329768694, 0.08350596918020674]
2025-09-16 20:30:49.311	continuous	35	1	->		2	10	0.000001	False	2.487411	0.899910	0.005000		[0.08349005333129608, 0.08312492269146497, 0.08346174100980779, 0.08314650786866314, 0.08364218337067982, 0.08314160899588978, 0.0833164211392548, 0.08316581510167832, 0.08336248043396466, 0.08369192056355779, 0.08317992113644487, 0.08327642435721423]
2025-09-16 20:30:49.311	continuous	36	1	->	2	3	10	0.000001	False	2.486714	0.899820	0.004999		[0.0835181262403879, 0.08316615552640398, 0.0831828284922492, 0.08341013263571453, 0.0835311088830444, 0.08332630902060448, 0.08338028464077638, 0.08321588352340197, 0.08322744784879818, 0.08379715287029979, 0.08310976146155462, 0.08313480885668083]
2025-09-16 20:30:49.311	continuous	37	1	->	2	3	10	0.000001	False	2.486528	0.899730	0.004999		[0.08351773290179873, 0.08315933827046876, 0.08319833550144105, 0.08340703694781688, 0.08352926548723179, 0.08331367553507531, 0.08337189642637342, 0.08321194042643865, 0.0832366629390692, 0.08379765528490975, 0.0831124849771678, 0.08314397530212478]
2025-09-16 20:30:49.312	continuous	38	1	->	2	3	10	0.000001	False	2.486342	0.899640	0.004998		[0.08351734181074667, 0.0831525202100285, 0.08321384011554762, 0.08340393905856591, 0.08352742626094374, 0.08330104560858981, 0.08336351350851869, 0.08320799783576882, 0.08324587481113646, 0.08379816241467011, 0.08311520177530644, 0.08315313659009335]
2025-09-16 20:30:49.312	continuous	39	2	->		3	3	0.000001	False	2.480818	0.899550	0.004998		[0.08338868869274331, 0.08317744780681685, 0.08367475228702823, 0.08291187411531092, 0.08353683611592938, 0.08317653300788323, 0.08319680759741935, 0.08351103443253366, 0.0834827788528189, 0.08330709036538242, 0.08312211471869199, 0.08351404200735812]
2025-09-16 20:30:49.312	continuous	40	2	->		3	3	0.000001	False	2.480685	0.899460	0.004997		[0.0833886229171791, 0.08317495070873532, 0.08368585294000291, 0.08290526875358392, 0.0835389556029664, 0.08317023898711817, 0.08319166915623089, 0.08350722227631753, 0.08348826624119025, 0.08330766171695671, 0.0831223764684091, 0.08351891423122587]
2025-09-16 20:30:49.312	continuous	41	2	->	3	4	3	0.000004	False	2.488780	0.899370	0.004997		[0.083388805579651, 0.08296243902380888, 0.08396403119891405, 0.08301116837625164, 0.08344864426570177, 0.08297426730482363, 0.08263967270243223, 0.08319536371767319, 0.0837219567382856, 0.08322633337707043, 0.08358548817479548, 0.08388182954050818]
2025-09-16 20:30:49.312	continuous	42	1	->	2	3	10	0.000001	False	2.486049	0.899280	0.004996		[0.08351541463604725, 0.08314009949733636, 0.08323815614381747, 0.0834106977222814, 0.08351530640499595, 0.08328091303208983, 0.08334117895530596, 0.08319809203313072, 0.0832629191011005, 0.08379927610191759, 0.08312635008297778, 0.08317159628891538]
2025-09-16 20:30:49.312	continuous	43	2	->		3	3	0.000001	False	2.480574	0.899190	0.004996		[0.0833853369530401, 0.08317056027171901, 0.08369518590296501, 0.08291934566039161, 0.0835253132008833, 0.0831622309842096, 0.0831784047331196, 0.08350063346534851, 0.08349626339681639, 0.08330957137925299, 0.08313132246899914, 0.0835258315831711]
