x,mw_next,mw_add
0,0.0,
1,0.0,
2,0.0,
3,0.25,
4,0.2,
5,0.3333333333333333,
6,0.2857142857142857,
7,0.25,
8,0.3333333333333333,
9,0.3,
10,0.2727272727272727,
11,0.3333333333333333,
12,0.3076923076923077,
13,0.2857142857142857,
14,0.26666666666666666,
15,0.3125,
16,0.29411764705882354,
17,0.2777777777777778,
18,0.2631578947368421,
19,0.3,
20,0.2857142857142857,
21,0.2727272727272727,
22,0.2608695652173913,
23,0.2916666666666667,
24,0.28,
25,0.2692307692307692,
26,0.25925925925925924,
27,0.2857142857142857,
28,0.27586206896551724,
29,0.26666666666666666,
30,0.25806451612903225,
31,0.28125,
32,0.2727272727272727,
33,0.2647058823529412,
34,0.2571428571428571,
35,0.25,
36,0.24324324324324326,
37,0.23684210526315788,
38,0.23076923076923078,
39,0.225,
40,0.24390243902439024,
41,0.23809523809523808,
42,0.23255813953488372,
43,0.25,
44,0.24444444444444444,
45,0.2608695652173913,
46,0.2553191489361702,
47,0.25,
48,0.2653061224489796,
49,0.26,
50,0.27450980392156865,
51,0.28846153846153844,
52,0.2830188679245283,
53,0.2777777777777778,
54,0.2727272727272727,
55,0.2857142857142857,
56,0.2807017543859649,
57,0.27586206896551724,
58,0.288135593220339,
59,0.2833333333333333,
60,0.29508196721311475,
61,0.2903225806451613,
62,0.2857142857142857,
63,0.296875,
64,0.2923076923076923,
65,0.2878787878787879,
66,0.2835820895522388,
67,0.29411764705882354,
68,0.30434782608695654,
69,0.3,
70,0.29577464788732394,
71,0.3055555555555556,
72,0.3013698630136986,
73,0.2972972972972973,
74,0.29333333333333333,
75,0.3026315789473684,
76,0.3116883116883117,
77,0.3076923076923077,
78,0.31645569620253167,
79,0.325,
80,0.32098765432098764,
81,0.32926829268292684,
82,0.3253012048192771,
83,0.3333333333333333,
84,0.32941176470588235,
85,0.3372093023255814,
86,0.3448275862068966,
87,0.3409090909090909,
88,0.34831460674157305,
89,0.35555555555555557,
90,0.3516483516483517,
91,0.34782608695652173,
92,0.3548387096774194,
93,0.35106382978723405,
94,0.3473684210526316,
95,0.34375,
96,0.3402061855670103,
97,0.3469387755102041,
98,0.35353535353535354,
99,0.36,
100,0.36633663366336633,
101,0.3627450980392157,
102,0.3592233009708738,
103,0.36538461538461536,
104,0.37142857142857144,
105,0.36792452830188677,
106,0.37383177570093457,
107,0.37962962962962965,
108,0.3853211009174312,
109,0.38181818181818183,
110,0.38738738738738737,
111,0.38392857142857145,
112,0.3893805309734513,
113,0.39473684210526316,
114,0.4,
115,0.39655172413793105,
116,0.39316239316239315,
117,0.3983050847457627,
118,0.40336134453781514,
119,0.4083333333333333,
120,0.4132231404958678,
121,0.4098360655737705,
122,0.4065040650406504,
123,0.4032258064516129,
124,0.408,
125,0.4126984126984127,
126,0.4094488188976378,
127,0.40625,
128,0.4108527131782946,
129,0.4076923076923077,
130,0.4122137404580153,
131,0.4090909090909091,
132,0.41353383458646614,
133,0.417910447761194,
134,0.4222222222222222,
135,0.4264705882352941,
136,0.4306569343065693,
137,0.427536231884058,
138,0.4244604316546763,
139,0.42857142857142855,
140,0.4326241134751773,
141,0.4295774647887324,
142,0.43356643356643354,
143,0.4375,
144,0.4413793103448276,
145,0.4383561643835616,
146,0.4421768707482993,
147,0.4391891891891892,
148,0.436241610738255,
149,0.44,
150,0.44370860927152317,
151,0.4473684210526316,
152,0.45098039215686275,
153,0.44805194805194803,
154,0.45161290322580644,
155,0.4551282051282051,
156,0.4585987261146497,
157,0.45569620253164556,
158,0.4591194968553459,
159,0.4625,
160,0.4658385093167702,
161,0.4691358024691358,
162,0.4662576687116564,
163,0.4695121951219512,
164,0.4666666666666667,
165,0.46987951807228917,
166,0.47305389221556887,
167,0.47619047619047616,
168,0.47337278106508873,
169,0.4764705882352941,
170,0.47368421052631576,
171,0.47674418604651164,
172,0.4797687861271676,
173,0.4827586206896552,
174,0.48,
175,0.48295454545454547,
176,0.4858757062146893,
177,0.4887640449438202,
178,0.49162011173184356,
179,0.4888888888888889,
180,0.49171270718232046,
181,0.489010989010989,
182,0.48633879781420764,
183,0.4891304347826087,
184,0.4918918918918919,
185,0.4946236559139785,
186,0.49732620320855614,
187,0.5,
188,0.5026455026455027,
189,0.5,
190,0.5026178010471204,
191,0.5052083333333334,
192,0.5077720207253886,
193,0.5051546391752577,
194,0.5025641025641026,
195,0.5051020408163265,
196,0.5076142131979695,
197,0.51010101010101,
198,0.5125628140703518,
199,0.51,
200,0.5124378109452736,
201,0.5099009900990099,
202,0.5123152709359606,
203,0.5147058823529411,
204,0.5170731707317073,
205,0.5194174757281553,
206,0.5217391304347826,
207,0.5192307692307693,
208,0.5167464114832536,
209,0.5190476190476191,
210,0.5165876777251185,
211,0.5188679245283019,
212,0.5164319248826291,
213,0.5186915887850467,
214,0.5162790697674419,
215,0.5185185185185185,
216,0.5207373271889401,
217,0.5229357798165137,
218,0.5251141552511416,
219,0.5272727272727272,
220,0.5294117647058824,
221,0.527027027027027,
222,0.5291479820627802,
223,0.53125,
224,0.5288888888888889,
225,0.5309734513274337,
226,0.5286343612334802,
227,0.5307017543859649,
228,0.5327510917030568,
229,0.5347826086956522,
230,0.5324675324675324,
231,0.5344827586206896,
232,0.5321888412017167,
233,0.5341880341880342,
234,0.5361702127659574,
235,0.538135593220339,
236,0.540084388185654,
237,0.542016806722689,
238,0.5439330543933054,
239,0.5458333333333333,
240,0.5477178423236515,
241,0.5454545454545454,
242,0.5473251028806584,
243,0.5491803278688525,
244,0.5510204081632653,
245,0.5528455284552846,
246,0.5546558704453441,
247,0.5564516129032258,
248,0.5542168674698795,
249,0.556,
250,0.5577689243027888,
251,0.5595238095238095,
252,0.5612648221343873,
253,0.562992125984252,
254,0.5607843137254902,
255,0.55859375,
256,0.556420233463035,
257,0.5542635658914729,
258,0.5521235521235521,
259,0.5538461538461539,
260,0.5555555555555556,
261,0.5572519083969466,
262,0.55893536121673,
263,0.5568181818181818,
264,0.5584905660377358,
265,0.556390977443609,
266,0.5580524344569289,
267,0.5559701492537313,
268,0.5576208178438662,
269,0.5592592592592592,
270,0.5608856088560885,
271,0.5625,
272,0.5641025641025641,
273,0.5656934306569343,
274,0.5636363636363636,
275,0.5615942028985508,
276,0.5595667870036101,
277,0.5575539568345323,
278,0.5555555555555556,
279,0.5535714285714286,
280,0.5551601423487544,
281,0.5567375886524822,
282,0.5547703180212014,
283,0.5563380281690141,
284,0.5543859649122806,
285,0.5524475524475524,
286,0.554006968641115,
287,0.5520833333333334,
288,0.5536332179930796,
289,0.5551724137931034,
290,0.5567010309278351,
291,0.5547945205479452,
292,0.5563139931740614,
293,0.5578231292517006,
294,0.559322033898305,
295,0.5608108108108109,
296,0.5622895622895623,
297,0.5637583892617449,
298,0.5618729096989966,
299,0.5633333333333334,
