x,mw_next,mw_add
0,0.0,
1,0.0,
2,0.0,
3,0.25,
4,0.2,
5,0.3333333333333333,
6,0.2857142857142857,
7,0.25,
8,0.3333333333333333,
9,0.3,
10,0.2727272727272727,
11,0.3333333333333333,
12,0.3076923076923077,
13,0.2857142857142857,
14,0.26666666666666666,
15,0.3125,
16,0.29411764705882354,
17,0.2777777777777778,
18,0.2631578947368421,
19,0.3,
20,0.2857142857142857,
21,0.2727272727272727,
22,0.2608695652173913,
23,0.2916666666666667,
24,0.28,
25,0.2692307692307692,
26,0.25925925925925924,
27,0.2857142857142857,
28,0.27586206896551724,
29,0.26666666666666666,
30,0.25806451612903225,
31,0.28125,
32,0.2727272727272727,
33,0.2647058823529412,
34,0.2571428571428571,
35,0.25,
36,0.24324324324324326,
37,0.23684210526315788,
38,0.23076923076923078,
39,0.225,
40,0.21951219512195122,
41,0.21428571428571427,
42,0.23255813953488372,
43,0.25,
44,0.24444444444444444,
45,0.2391304347826087,
46,0.23404255319148937,
47,0.25,
48,0.24489795918367346,
49,0.24,
50,0.2549019607843137,
51,0.25,
52,0.24528301886792453,
53,0.24074074074074073,
54,0.23636363636363636,
55,0.23214285714285715,
56,0.22807017543859648,
57,0.22413793103448276,
58,0.22033898305084745,
59,0.21666666666666667,
60,0.22950819672131148,
61,0.22580645161290322,
62,0.2222222222222222,
63,0.234375,
64,0.23076923076923078,
65,0.22727272727272727,
66,0.22388059701492538,
67,0.23529411764705882,
68,0.2318840579710145,
69,0.22857142857142856,
70,0.23943661971830985,
71,0.25,
72,0.2602739726027397,
73,0.25675675675675674,
74,0.25333333333333335,
75,0.2631578947368421,
76,0.2597402597402597,
77,0.2564102564102564,
78,0.25316455696202533,
79,0.25,
80,0.24691358024691357,
81,0.24390243902439024,
82,0.24096385542168675,
83,0.23809523809523808,
84,0.24705882352941178,
85,0.2441860465116279,
86,0.25287356321839083,
87,0.25,
88,0.25842696629213485,
89,0.25555555555555554,
90,0.26373626373626374,
91,0.2608695652173913,
92,0.25806451612903225,
93,0.2553191489361702,
94,0.2631578947368421,
95,0.2604166666666667,
96,0.26804123711340205,
97,0.2653061224489796,
98,0.26262626262626265,
99,0.27,
100,0.26732673267326734,
101,0.2647058823529412,
102,0.27184466019417475,
103,0.2692307692307692,
104,0.26666666666666666,
105,0.2641509433962264,
106,0.2616822429906542,
107,0.25925925925925924,
108,0.25688073394495414,
109,0.2636363636363636,
110,0.26126126126126126,
111,0.25892857142857145,
112,0.25663716814159293,
113,0.2543859649122807,
114,0.25217391304347825,
115,0.25862068965517243,
116,0.26495726495726496,
117,0.2627118644067797,
118,0.2689075630252101,
119,0.26666666666666666,
120,0.2644628099173554,
121,0.27049180327868855,
122,0.2764227642276423,
123,0.27419354838709675,
124,0.272,
125,0.2698412698412698,
126,0.2677165354330709,
127,0.265625,
128,0.26356589147286824,
129,0.2692307692307692,
130,0.26717557251908397,
131,0.2727272727272727,
132,0.2706766917293233,
133,0.27611940298507465,
134,0.2740740740740741,
135,0.27941176470588236,
136,0.2773722627737226,
137,0.2753623188405797,
138,0.2733812949640288,
139,0.2785714285714286,
140,0.28368794326241137,
141,0.2887323943661972,
142,0.2937062937062937,
143,0.2916666666666667,
144,0.296551724137931,
145,0.2945205479452055,
146,0.29931972789115646,
147,0.30405405405405406,
148,0.3087248322147651,
149,0.31333333333333335,
150,0.31125827814569534,
151,0.3092105263157895,
152,0.3137254901960784,
153,0.3181818181818182,
154,0.3225806451612903,
155,0.32051282051282054,
156,0.3248407643312102,
157,0.3291139240506329,
158,0.3333333333333333,
159,0.3375,
160,0.33540372670807456,
161,0.3395061728395062,
162,0.3374233128834356,
163,0.3353658536585366,
164,0.3393939393939394,
165,0.3373493975903614,
166,0.3413173652694611,
167,0.34523809523809523,
168,0.34911242603550297,
169,0.34705882352941175,
170,0.3508771929824561,
171,0.3546511627906977,
172,0.3583815028901734,
173,0.3563218390804598,
174,0.35428571428571426,
175,0.35795454545454547,
176,0.3559322033898305,
177,0.3595505617977528,
178,0.36312849162011174,
179,0.36666666666666664,
180,0.3701657458563536,
181,0.37362637362637363,
182,0.37158469945355194,
183,0.375,
184,0.372972972972973,
185,0.3763440860215054,
186,0.37433155080213903,
187,0.3776595744680851,
188,0.37566137566137564,
189,0.37894736842105264,
190,0.3769633507853403,
191,0.375,
192,0.37823834196891193,
193,0.38144329896907214,
194,0.37948717948717947,
195,0.37755102040816324,
196,0.3756345177664975,
197,0.3787878787878788,
198,0.38190954773869346,
199,0.385,
200,0.38308457711442784,
201,0.3811881188118812,
202,0.3842364532019704,
203,0.3872549019607843,
204,0.3853658536585366,
205,0.3883495145631068,
206,0.3864734299516908,
207,0.38461538461538464,
208,0.3875598086124402,
209,0.38571428571428573,
210,0.3886255924170616,
211,0.3915094339622642,
212,0.39436619718309857,
213,0.397196261682243,
214,0.4,
215,0.4027777777777778,
216,0.4009216589861751,
217,0.39908256880733944,
218,0.4018264840182648,
219,0.4,
220,0.39819004524886875,
221,0.4009009009009009,
222,0.3991031390134529,
223,0.4017857142857143,
224,0.40444444444444444,
225,0.40707964601769914,
226,0.4052863436123348,
227,0.40350877192982454,
228,0.4017467248908297,
229,0.4,
230,0.4025974025974026,
231,0.40086206896551724,
232,0.39914163090128757,
233,0.3974358974358974,
234,0.39574468085106385,
235,0.3983050847457627,
236,0.39662447257383965,
237,0.39915966386554624,
238,0.401673640167364,
239,0.4041666666666667,
240,0.4066390041493776,
241,0.4049586776859504,
242,0.4074074074074074,
243,0.4057377049180328,
244,0.40816326530612246,
245,0.4065040650406504,
246,0.4048582995951417,
247,0.40725806451612906,
248,0.40963855421686746,
249,0.412,
250,0.41434262948207173,
251,0.4126984126984127,
252,0.4150197628458498,
253,0.41732283464566927,
254,0.4196078431372549,
255,0.421875,
256,0.42412451361867703,
257,0.4263565891472868,
258,0.42857142857142855,
259,0.4307692307692308,
260,0.42911877394636017,
261,0.42748091603053434,
262,0.42585551330798477,
263,0.42803030303030304,
264,0.43018867924528303,
265,0.42857142857142855,
266,0.4307116104868914,
267,0.43283582089552236,
268,0.4312267657992565,
269,0.42962962962962964,
270,0.4317343173431734,
271,0.43014705882352944,
272,0.42857142857142855,
273,0.42700729927007297,
274,0.4290909090909091,
275,0.427536231884058,
276,0.4296028880866426,
277,0.4316546762589928,
278,0.4336917562724014,
279,0.4357142857142857,
280,0.43416370106761565,
281,0.4326241134751773,
282,0.43462897526501765,
283,0.43309859154929575,
284,0.43157894736842106,
285,0.43356643356643354,
286,0.4355400696864111,
287,0.4375,
288,0.4359861591695502,
289,0.4379310344827586,
290,0.43986254295532645,
291,0.4417808219178082,
292,0.44368600682593856,
293,0.445578231292517,
294,0.44745762711864406,
295,0.44932432432432434,
296,0.4511784511784512,
297,0.45302013422818793,
298,0.45484949832775917,
