x,mw_next,mw_add
0,0.0,
1,0.0,
2,0.0,
3,0.25,
4,0.2,
5,0.3333333333333333,
6,0.2857142857142857,
7,0.25,
8,0.3333333333333333,
9,0.3,
10,0.2727272727272727,
11,0.3333333333333333,
12,0.3076923076923077,
13,0.2857142857142857,
14,0.26666666666666666,
15,0.3125,
16,0.29411764705882354,
17,0.2777777777777778,
18,0.2631578947368421,
19,0.3,
20,0.2857142857142857,
21,0.2727272727272727,
22,0.2608695652173913,
23,0.2916666666666667,
24,0.28,
25,0.2692307692307692,
26,0.25925925925925924,
27,0.2857142857142857,
28,0.27586206896551724,
29,0.26666666666666666,
30,0.25806451612903225,
31,0.28125,
32,0.2727272727272727,
33,0.2647058823529412,
34,0.2857142857142857,
35,0.2777777777777778,
36,0.2972972972972973,
37,0.2894736842105263,
38,0.28205128205128205,
39,0.275,
40,0.2926829268292683,
41,0.30952380952380953,
42,0.32558139534883723,
43,0.3181818181818182,
44,0.3111111111111111,
45,0.32608695652173914,
46,0.3191489361702128,
47,0.3125,
48,0.32653061224489793,
49,0.32,
50,0.3137254901960784,
51,0.3269230769230769,
52,0.32075471698113206,
53,0.3148148148148148,
54,0.32727272727272727,
55,0.3392857142857143,
56,0.3333333333333333,
57,0.3275862068965517,
58,0.3220338983050847,
59,0.31666666666666665,
60,0.3114754098360656,
61,0.3064516129032258,
62,0.30158730158730157,
63,0.296875,
64,0.2923076923076923,
65,0.30303030303030304,
66,0.31343283582089554,
67,0.3088235294117647,
68,0.30434782608695654,
69,0.3142857142857143,
70,0.30985915492957744,
71,0.3055555555555556,
72,0.3013698630136986,
73,0.3108108108108108,
74,0.32,
75,0.32894736842105265,
76,0.3246753246753247,
77,0.3333333333333333,
78,0.3291139240506329,
79,0.325,
80,0.32098765432098764,
81,0.3170731707317073,
82,0.3132530120481928,
83,0.30952380952380953,
84,0.3058823529411765,
85,0.3023255813953488,
86,0.2988505747126437,
87,0.3068181818181818,
88,0.3146067415730337,
89,0.3111111111111111,
90,0.3076923076923077,
91,0.30434782608695654,
92,0.3118279569892473,
93,0.30851063829787234,
94,0.3157894736842105,
95,0.3229166666666667,
96,0.31958762886597936,
97,0.3163265306122449,
98,0.31313131313131315,
99,0.31,
100,0.3069306930693069,
101,0.30392156862745096,
102,0.30097087378640774,
103,0.2980769230769231,
104,0.29523809523809524,
105,0.29245283018867924,
106,0.2897196261682243,
107,0.28703703703703703,
108,0.28440366972477066,
109,0.2909090909090909,
110,0.2882882882882883,
111,0.29464285714285715,
112,0.2920353982300885,
113,0.2894736842105263,
114,0.28695652173913044,
115,0.28448275862068967,
116,0.2905982905982906,
117,0.288135593220339,
118,0.2857142857142857,
119,0.2833333333333333,
120,0.2809917355371901,
121,0.2786885245901639,
122,0.2845528455284553,
123,0.2903225806451613,
124,0.296,
125,0.29365079365079366,
126,0.29133858267716534,
127,0.2890625,
128,0.2868217054263566,
129,0.2846153846153846,
130,0.2900763358778626,
131,0.2878787878787879,
132,0.2857142857142857,
133,0.2835820895522388,
134,0.2814814814814815,
135,0.2867647058823529,
136,0.2846715328467153,
137,0.2898550724637681,
138,0.2949640287769784,
139,0.29285714285714287,
140,0.2978723404255319,
141,0.29577464788732394,
142,0.3006993006993007,
143,0.2986111111111111,
144,0.30344827586206896,
145,0.3082191780821918,
146,0.3129251700680272,
147,0.3108108108108108,
148,0.3087248322147651,
149,0.31333333333333335,
150,0.31788079470198677,
151,0.3157894736842105,
152,0.3137254901960784,
153,0.3181818181818182,
154,0.3161290322580645,
155,0.32051282051282054,
156,0.3184713375796178,
157,0.3227848101265823,
158,0.3270440251572327,
159,0.33125,
160,0.33540372670807456,
161,0.3333333333333333,
162,0.3374233128834356,
163,0.34146341463414637,
164,0.34545454545454546,
165,0.3493975903614458,
166,0.3473053892215569,
167,0.35119047619047616,
168,0.35502958579881655,
169,0.35294117647058826,
170,0.3567251461988304,
171,0.3546511627906977,
172,0.3583815028901734,
173,0.3620689655172414,
174,0.3657142857142857,
175,0.3693181818181818,
176,0.3672316384180791,
177,0.3707865168539326,
178,0.3743016759776536,
179,0.37777777777777777,
180,0.3756906077348066,
181,0.3791208791208791,
182,0.3825136612021858,
183,0.3858695652173913,
184,0.3891891891891892,
185,0.3870967741935484,
186,0.39037433155080214,
187,0.39361702127659576,
188,0.3915343915343915,
189,0.39473684210526316,
190,0.39267015706806285,
191,0.3958333333333333,
192,0.39896373056994816,
193,0.39690721649484534,
194,0.39487179487179486,
195,0.3979591836734694,
196,0.4010152284263959,
197,0.40404040404040403,
198,0.40703517587939697,
199,0.41,
200,0.4129353233830846,
201,0.4158415841584158,
202,0.41379310344827586,
203,0.4117647058823529,
204,0.4146341463414634,
205,0.4174757281553398,
206,0.41545893719806765,
207,0.41346153846153844,
208,0.41148325358851673,
209,0.4095238095238095,
210,0.4075829383886256,
211,0.4056603773584906,
212,0.40375586854460094,
213,0.40654205607476634,
214,0.4046511627906977,
215,0.4074074074074074,
216,0.4055299539170507,
217,0.40825688073394495,
218,0.4063926940639269,
219,0.40454545454545454,
220,0.4072398190045249,
221,0.40540540540540543,
222,0.4080717488789238,
223,0.4107142857142857,
224,0.4088888888888889,
225,0.41150442477876104,
226,0.41409691629955947,
227,0.4166666666666667,
228,0.4148471615720524,
229,0.41739130434782606,
230,0.4199134199134199,
231,0.41810344827586204,
232,0.4206008583690987,
233,0.4230769230769231,
234,0.42127659574468085,
235,0.423728813559322,
236,0.4219409282700422,
237,0.42016806722689076,
238,0.41841004184100417,
239,0.4166666666666667,
240,0.4149377593360996,
241,0.41735537190082644,
242,0.41975308641975306,
243,0.42213114754098363,
244,0.4204081632653061,
245,0.42276422764227645,
246,0.4251012145748988,
247,0.4274193548387097,
248,0.42570281124497994,
249,0.428,
250,0.4302788844621514,
251,0.42857142857142855,
252,0.4268774703557312,
253,0.42913385826771655,
254,0.43137254901960786,
255,0.43359375,
256,0.4357976653696498,
257,0.43410852713178294,
258,0.43243243243243246,
259,0.4346153846153846,
260,0.4367816091954023,
261,0.4389312977099237,
262,0.44106463878326996,
263,0.4431818181818182,
264,0.44150943396226416,
265,0.44360902255639095,
266,0.44569288389513106,
267,0.44402985074626866,
268,0.44609665427509293,
269,0.4444444444444444,
270,0.44649446494464945,
271,0.4485294117647059,
272,0.45054945054945056,
273,0.4489051094890511,
274,0.4509090909090909,
275,0.4528985507246377,
276,0.4548736462093863,
277,0.45323741007194246,
278,0.4551971326164875,
279,0.45714285714285713,
280,0.45907473309608543,
281,0.4574468085106383,
282,0.45936395759717313,
283,0.4612676056338028,
284,0.4631578947368421,
285,0.46153846153846156,
286,0.4634146341463415,
287,0.4618055555555556,
288,0.46366782006920415,
289,0.46206896551724136,
290,0.46048109965635736,
291,0.4589041095890411,
292,0.46075085324232085,
293,0.46258503401360546,
294,0.4610169491525424,
